Posición,Precio,Volumen,Hora
RFX20122020,73085.0,3,15:05:51
GGAL122020,131.65,1,15:05:50
GGAL122020,131.65,11,15:05:50
RFX20122020,73085.0,5,15:05:48
GGAL122020,131.65,2,15:05:45
RFX20122020,73080.0,2,15:05:43
RFX20122020,73085.0,5,15:05:42
GGAL122020,131.65,2,15:05:39
PAMP122020,85.2,2,15:05:32
PAMP122020,85.35,5,15:05:32
PAMP122020,85.4,2,15:05:32
RFX20122020,73000.0,1,15:05:32
RFX20122020,73000.0,4,15:05:32
RFX20122020,73000.0,1,15:05:32
RFX20122020,73000.0,3,15:05:32
RFX20122020,73000.0,7,15:05:32
RFX20122020,73000.0,5,15:05:32
RFX20122020,72995.0,4,15:05:31
RFX20122020,72995.0,5,15:05:31
RFX20122020,72995.0,1,15:05:31
RFX20122020,72995.0,4,15:05:31
RFX20122020,72995.0,1,15:05:31
RFX20122020,72990.0,1,15:05:25
RFX20122020,72990.0,3,15:05:21
RFX20122020,72990.0,1,15:05:21
RFX20122020,72945.0,2,15:05:17
RFX20122020,72985.0,3,15:05:16
RFX20122020,72980.0,10,15:05:12
RFX20122020,72945.0,3,15:05:08
RFX20122020,72995.0,1,15:05:06
RFX20122020,72980.0,6,15:05:05
RFX20122020,72980.0,4,15:05:04
RFX20122020,72990.0,5,15:05:01
RFX20122020,72945.0,2,15:05:01
RFX20122020,72980.0,5,15:04:59
GGAL122020,131.65,5,15:04:52
GGAL022021,138.5,4,15:04:50
GGAL122020,131.55,4,15:04:50
GGAL122020,131.6,2,15:04:48
GGAL122020,131.6,1,15:04:48
GGAL122020,131.65,5,15:04:48
RFX20122020,72985.0,2,15:04:44
RFX20122020,72940.0,3,15:04:44
RFX20122020,72940.0,8,15:04:37
RFX20122020,72925.0,1,15:04:32
RFX20122020,72925.0,1,15:04:28
GGAL122020,131.55,6,15:04:28
GGAL122020,131.5,1,15:04:22
RFX20122020,72910.0,1,15:04:20
GGAL122020,131.5,6,15:04:15
GGAL122020,131.55,4,15:04:15
GGAL122020,131.45,1,15:04:08
RFX20122020,72900.0,1,15:04:06
RFX20122020,72900.0,1,15:04:06
RFX20122020,72900.0,3,15:04:04
GGAL122020,131.45,2,15:04:00
RFX20122020,72895.0,5,15:03:58
RFX20122020,72900.0,1,15:03:42
GGAL122020,131.45,3,15:03:42
RFX20122020,72900.0,5,15:03:39
RFX20122020,72935.0,1,15:03:31
RFX20122020,72900.0,3,15:03:25
GGAL122020,131.35,5,15:03:23
RFX20122020,72900.0,1,15:03:21
RFX20122020,72895.0,5,15:03:17
RFX20122020,72900.0,1,15:03:14
RFX20122020,72895.0,2,15:03:11
RFX20122020,72895.0,2,15:03:11
RFX20122020,72895.0,3,15:03:09
GGAL122020,131.2,2,15:02:59
GGAL122020,131.2,1,15:02:57
GGAL122020,131.2,7,15:02:57
GGAL122020,131.2,2,15:02:57
GGAL122020,131.2,1,15:02:56
WTI032021,41.4,50,15:02:52
RFX20122020,72920.0,1,15:02:51
RFX20122020,72900.0,1,15:02:50
RFX20122020,72900.0,1,15:02:50
RFX20122020,72920.0,1,15:02:50
RFX20122020,72900.0,1,15:02:49
GGAL122020,131.2,1,15:02:49
GGAL122020,131.1,5,15:02:49
RFX20122020,72920.0,8,15:02:48
RFX20122020,72900.0,2,15:02:40
RFX20122020,72900.0,3,15:02:40
RFX20122020,72855.0,2,15:02:33
GGAL122020,131.1,5,15:02:33
RFX20122020,72845.0,1,15:02:28
GGAL122020,131.0,5,15:02:27
GGAL122020,131.0,5,15:02:27
GGAL122020,130.95,5,15:02:25
RFX20122020,72850.0,10,15:02:25
RFX20122020,72875.0,2,15:02:20
RFX20122020,72875.0,2,15:02:20
GGAL122020,130.9,7,15:02:20
GGAL122020,130.9,11,15:02:20
GGAL122020,130.9,5,15:02:20
RFX20122020,72895.0,2,15:02:18
GGAL122020,130.8,10,15:02:16
GGAL122020,130.9,3,15:02:16
RFX20122020,72875.0,1,15:02:14
GGAL122020,130.8,18,15:02:06
GGAL122020,130.8,5,15:02:06
RFX20122020,72895.0,1,15:02:05
RFX20122020,72895.0,2,15:02:01
GGAL122020,130.8,1,15:02:01
RFX20122020,72835.0,2,15:01:56
RFX20122020,72900.0,8,15:01:56
RFX20122020,72895.0,5,15:01:52
RFX20122020,72870.0,2,15:01:49
GGAL122020,130.75,1,15:01:47
GGAL122020,130.75,4,15:01:47
RFX20122020,72800.0,1,15:01:41
RFX20122020,72860.0,5,15:01:41
RFX20122020,72870.0,1,15:01:41
GGAL122020,130.75,3,15:01:40
RFX20122020,72800.0,2,15:01:39
RFX20122020,72850.0,5,15:01:39
RFX20122020,72870.0,1,15:01:39
RFX20122020,72800.0,1,15:01:39
RFX20122020,72800.0,1,15:01:39
RFX20122020,72800.0,1,15:01:39
RFX20122020,72800.0,1,15:01:39
WTI112020,40.75,1,15:01:34
WTI112020,40.75,4,15:01:34
WTI012021,41.2,5,15:01:23
RFX20122020,72855.0,3,15:01:03
RFX20122020,72855.0,2,15:01:03
RFX20122020,72870.0,1,15:00:45
RFX20122020,72825.0,10,15:00:38
RFX20122020,72850.0,1,15:00:31
RFX20122020,72870.0,1,15:00:16
RFX20122020,72850.0,1,15:00:15
RFX20122020,72870.0,2,15:00:14
RFX20122020,72850.0,1,15:00:09
RFX20122020,72850.0,1,15:00:08
RFX20122020,72850.0,1,15:00:05
RFX20122020,72850.0,1,15:00:00
DLR112020,81.24,225,14:59:59
DLR112020,81.24,1500,14:59:56
RFX20122020,72850.0,4,14:59:54
DLR042021,108.6,100,14:59:52
RFX20122020,72850.0,1,14:59:49
RFX20122020,72850.0,2,14:59:49
RFX20122020,72830.0,4,14:59:48
DLR032021,101.9,50,14:59:48
DLR012021,90.5,50,14:59:45
RFX20122020,72815.0,1,14:59:45
RFX20122020,72825.0,14,14:59:45
RFX20122020,72825.0,1,14:59:45
DLR022021,95.5,25,14:59:41
GGAL122020,130.65,3,14:59:32
RFX20122020,72800.0,10,14:59:32
DLR012021,90.5,50,14:59:28
DLR122020,85.68,148,14:59:25
DLR122020,85.68,1000,14:59:19
DLR012021,90.46,1000,14:59:15
GGAL122020,130.6,5,14:59:08
DLR112020,81.24,61,14:58:56
DLR012021,90.5,100,14:58:55
DLR042021,108.8,1,14:58:54
GGAL122020,130.65,2,14:58:52
GGAL122020,130.65,5,14:58:45
GGAL122020,130.65,5,14:58:45
DLR012021,90.5,48,14:58:45
DLR012021,90.48,1000,14:58:34
DLR012021,90.48,1000,14:58:34
DLR122020,85.69,1000,14:58:32
GGAL122020,130.65,5,14:58:31
GGAL122020,130.6,3,14:58:30
GGAL122020,130.5,1,14:58:29
DLR012021,90.49,1000,14:58:12
DLR012021,90.49,1000,14:58:07
DLR122020,85.69,1000,14:58:06
DLR122020,85.7,88,14:57:54
RFX20122020,72750.0,1,14:57:47
RFX20122020,72750.0,1,14:57:47
DLR012021,90.48,474,14:57:42
DLR122020,85.7,2000,14:57:39
DLR012021,90.48,1000,14:57:32
DLR012021,90.48,50,14:57:25
DLR012021,90.48,26,14:57:25
PAMP122020,85.1,5,14:57:23
DLR012021,90.49,1000,14:57:18
DLR032021,102.0,40,14:57:13
DLR032021,102.0,10,14:57:06
DLR122020,85.7,1000,14:57:03
DLR122020,85.69,250,14:57:01
WTI112020,40.81,2,14:57:01
DLR042021,108.2,5000,14:56:59
DLR042021,108.2,5000,14:56:51
WTI012021,41.08,1,14:56:40
DLR122020,85.7,250,14:56:31
DLR042021,108.2,5000,14:56:31
DLR122020,85.7,1000,14:56:27
PAMP122020,85.0,1,14:56:27
DLR022021,95.6,1000,14:56:19
DLR112020,81.23,50,14:56:19
DLR062021,121.0,100,14:55:59
GGAL122020,130.5,6,14:55:55
DLR012021,90.49,1000,14:55:50
GGAL122020,130.5,3,14:55:49
GGAL122020,130.5,1,14:55:49
DLR122020,85.71,1000,14:55:40
RFX20122020,72730.0,5,14:55:37
RFX20122020,72750.0,3,14:55:37
GGAL122020,130.5,3,14:55:26
DLR022021,95.55,50,14:55:25
DLR122020,85.71,1500,14:55:15
WTI032021,41.4,50,14:55:11
RFX20122020,72680.0,1,14:55:02
RFX20122020,72680.0,1,14:55:00
RFX20122020,72680.0,1,14:54:57
RFX20122020,72680.0,5,14:54:55
RFX20032021,80180.0,1,14:54:51
RFX20122020,72680.0,2,14:54:45
DLR022021,95.42,2000,14:54:45
RFX20122020,72680.0,8,14:54:36
DLR012021,90.48,1000,14:54:30
DLR122020,85.72,1000,14:54:20
PAMP122020,85.05,5,14:54:10
DLR022021,95.42,2000,14:54:07
DLR012021,90.48,10,14:54:01
DLR122020,85.71,1000,14:53:59
DLR122020,85.71,1000,14:53:55
DLR112020,81.23,20,14:53:42
DLR032021,101.9,1000,14:53:39
DLR082021,131.5,2,14:53:19
GGAL122020,130.5,5,14:53:18
DLR022021,95.5,499,14:53:17
GGAL122020,130.5,3,14:53:14
GGAL122020,130.45,5,14:53:11
RFX20122020,72715.0,2,14:53:08
RFX20122020,72715.0,2,14:53:08
DLR022021,95.5,1,14:53:07
DLR112020,81.23,30,14:53:03
RFX20122020,72715.0,1,14:52:58
DLR012021,90.46,1000,14:52:42
DLR122020,85.7,1000,14:52:34
DLR122020,85.7,1000,14:52:18
DLR112020,81.24,2000,14:52:12
DLR022021,95.48,1000,14:52:10
PAMP122020,84.95,5,14:52:07
DLR122020,85.7,1000,14:52:01
PAMP122020,85.05,5,14:51:58
PAMP122020,85.05,5,14:51:58
WTI112020,40.82,5,14:51:54
RFX20122020,72665.0,1,14:51:53
WTI012021,41.19,5,14:51:44
DLR022021,95.5,519,14:51:30
DLR022021,95.45,58,14:51:26
RFX20122020,72655.0,1,14:51:23
GGAL122020,130.1,3,14:51:20
DLR122020,85.7,1000,14:51:18
DLR122020,85.7,519,14:51:03
PAMP122020,84.75,8,14:50:58
GGAL122020,130.25,5,14:50:40
RFX20122020,72625.0,1,14:50:39
RFX20122020,72625.0,3,14:50:39
RFX20122020,72625.0,2,14:50:39
GGAL122020,130.2,5,14:50:35
GGAL122020,130.0,3,14:50:33
RFX20122020,72620.0,1,14:50:32
RFX20122020,72600.0,1,14:50:32
RFX20122020,72600.0,1,14:50:30
RFX20122020,72600.0,1,14:50:30
WTI012021,41.08,5,14:50:25
GGAL122020,130.0,10,14:50:25
GGAL122020,130.0,5,14:50:19
GGAL122020,130.0,2,14:50:19
RFX20122020,72575.0,1,14:50:15
RFX20122020,72575.0,1,14:50:15
RFX20122020,72550.0,2,14:50:10
RFX20122020,72550.0,1,14:50:07
RFX20122020,72550.0,2,14:50:06
RFX20122020,72575.0,1,14:49:57
DLR012021,90.45,500,14:49:57
DLR012021,90.45,1000,14:49:56
GGAL122020,130.0,6,14:49:56
GGAL122020,130.0,2,14:49:49
GGAL122020,130.0,4,14:49:46
GGAL122020,130.0,5,14:49:46
GGAL122020,129.8,5,14:49:44
RFX20122020,72575.0,6,14:49:44
RFX20122020,72575.0,2,14:49:42
RFX20122020,72625.0,1,14:49:31
GGAL122020,130.0,1,14:49:31
RFX20122020,72615.0,1,14:48:46
RFX20122020,72635.0,5,14:48:37
RFX20122020,72670.0,1,14:48:34
RFX20122020,72670.0,1,14:48:32
RFX20122020,72670.0,1,14:48:32
DLR122020,85.7,2,14:48:31
DLR122020,85.7,80,14:48:31
RFX20122020,72635.0,1,14:48:29
GGAL122020,130.0,4,14:48:27
GGAL122020,130.0,5,14:48:27
GGAL122020,130.05,1,14:48:27
RFX20122020,72635.0,1,14:48:25
WTI112020,40.9,1,14:48:04
GGAL122020,130.2,30,14:48:01
RFX20122020,72600.0,1,14:47:46
GGAL122020,130.3,4,14:47:45
RFX20122020,72530.0,1,14:47:37
RFX20122020,72590.0,1,14:47:36
DLR122020,85.7,1000,14:47:32
DLR122020,85.7,2000,14:47:32
RFX20122020,72515.0,1,14:47:27
RFX20122020,72505.0,1,14:47:27
GGAL122020,130.3,1,14:47:19
RFX20122020,72520.0,2,14:47:18
RFX20122020,72550.0,1,14:47:13
RFX20122020,72590.0,2,14:47:09
RFX20122020,72590.0,2,14:47:09
RFX20122020,72505.0,3,14:47:07
RFX20122020,72550.0,3,14:47:02
RFX20122020,72550.0,1,14:47:02
DLR032021,101.9,35,14:46:59
RFX20122020,72550.0,5,14:46:58
RFX20122020,72550.0,3,14:46:56
RFX20122020,72590.0,5,14:46:52
DLR022021,95.5,300,14:46:50
RFX20122020,72600.0,4,14:46:46
DLR122020,85.7,1000,14:46:45
DLR122020,85.7,1000,14:46:45
DLR032021,101.9,1000,14:46:44
RFX20122020,72605.0,1,14:46:42
RFX20122020,72600.0,1,14:46:38
DLR122020,85.72,90,14:46:34
DLR122020,85.72,1,14:46:34
DLR122020,85.72,1,14:46:34
DLR122020,85.73,203,14:46:34
DLR122020,85.72,5,14:46:34
RFX20122020,72645.0,1,14:46:33
RFX20122020,72660.0,1,14:46:24
GGAL122020,130.3,5,14:46:06
RFX20122020,72670.0,1,14:45:59
GGAL122020,130.25,2,14:45:50
GGAL122020,130.25,1,14:45:48
GGAL122020,130.25,2,14:45:48
GGAL122020,130.3,2,14:45:43
RFX20122020,72660.0,1,14:45:43
RFX20122020,72660.0,1,14:45:43
GGAL122020,130.4,1,14:45:20
DLR112020,81.24,1000,14:45:20
DLR022021,95.51,500,14:45:17
DLR112020,81.23,50,14:45:06
RFX20122020,72670.0,1,14:45:06
DLR022021,95.5,1000,14:44:38
DLR022021,95.5,210,14:44:32
DLR022021,95.6,500,14:44:27
GGAL122020,130.4,1,14:44:06
RFX20122020,72710.0,1,14:43:59
RFX20122020,72710.0,5,14:43:59
RFX20122020,72700.0,10,14:43:59
RFX20122020,72730.0,3,14:43:55
GGAL122020,130.45,2,14:43:54
DLR072021,126.5,20,14:43:27
YPFD122020,755.0,2,14:43:25
GGAL122020,130.45,1,14:42:59
GGAL122020,130.45,12,14:42:59
GGAL122020,130.45,1,14:42:45
DLR012021,90.45,188,14:42:42
RFX20122020,72770.0,2,14:42:11
GGAL122020,130.45,1,14:42:00
GGAL122020,130.45,3,14:41:56
RFX20122020,72700.0,3,14:41:45
DLR022021,95.53,500,14:41:27
YPFD122020,755.0,2,14:41:22
DLR062021,120.11,1,14:41:19
DLR062021,120.15,20,14:41:17
DLR062021,120.0,5000,14:41:16
PAMP122020,84.7,1,14:41:06
ORO012021,1905.0,1,14:40:50
RFX20122020,72700.0,3,14:40:49
DLR032021,102.0,1000,14:40:40
RFX20122020,72700.0,1,14:40:34
GGAL122020,130.25,2,14:40:32
RFX20122020,72700.0,4,14:40:29
DLR122020,85.7,20,14:40:27
GGAL122020,130.25,3,14:40:25
GGAL022021,137.55,3,14:40:24
RFX20122020,72720.0,1,14:40:21
RFX20122020,72705.0,1,14:40:11
RFX20122020,72720.0,4,14:40:04
RFX20122020,72720.0,5,14:39:57
RFX20122020,72720.0,1,14:39:57
RFX20122020,72760.0,4,14:39:44
GGAL122020,130.5,3,14:39:38
GGAL122020,130.5,5,14:39:34
DLR012021,90.45,1000,14:39:33
RFX20122020,72750.0,1,14:39:01
GGAL122020,130.3,2,14:38:59
GGAL122020,130.3,3,14:38:57
YPFD122020,755.0,1,14:38:56
YPFD122020,760.0,1,14:38:39
RFX20122020,72810.0,4,14:38:31
RFX20122020,72810.0,1,14:38:30
RFX20122020,72800.0,4,14:38:24
RFX20122020,72800.0,1,14:38:24
YPFD122020,754.15,5,14:38:21
RFX20122020,72800.0,2,14:38:20
RFX20122020,72785.0,3,14:38:18
RFX20122020,72800.0,1,14:38:18
RFX20122020,72800.0,4,14:38:18
RFX20122020,72755.0,2,14:38:17
RFX20122020,72755.0,2,14:38:17
RFX20122020,72750.0,3,14:38:11
RFX20122020,72750.0,1,14:37:57
DLR022021,95.5,5,14:37:45
DLR022021,95.55,100,14:37:42
DLR022021,95.55,1000,14:37:41
DLR122020,85.71,500,14:37:11
RFX20122020,72705.0,2,14:37:08
DLR012021,90.42,2,14:37:06
DLR112020,81.23,2,14:36:56
GGAL122020,130.45,2,14:36:37
RFX20122020,72700.0,2,14:36:23
RFX20122020,72700.0,3,14:36:23
DLR112020,81.23,1047,14:36:21
DLR112020,81.23,1000,14:36:20
DLR012021,90.44,500,14:35:58
DLR012021,90.44,50,14:35:58
DLR012021,90.44,1000,14:35:53
DLR012021,90.44,1000,14:35:53
DLR122020,85.7,1000,14:35:27
DLR122020,85.7,3000,14:35:27
DLR012021,90.44,1000,14:35:12
DLR032021,102.1,1000,14:35:02
RFX20122020,72700.0,2,14:35:00
DLR112020,81.23,50,14:34:54
DLR022021,95.6,100,14:34:53
DLR022021,95.6,100,14:34:52
RFX20122020,72700.0,1,14:34:52
DLR022021,95.6,100,14:34:47
GGAL122020,130.2,4,14:34:31
PAMP122020,84.1,3,14:34:31
PAMP122020,84.1,5,14:34:31
PAMP122020,84.1,5,14:34:31
RFX20122020,72700.0,5,14:34:25
GGAL122020,130.5,2,14:34:23
RFX20122020,72710.0,1,14:34:20
GGAL122020,130.35,1,14:33:48
DLR032021,102.0,100,14:33:34
DLR032021,102.0,8,14:33:34
GGAL122020,130.3,5,14:33:33
RFX20122020,72735.0,3,14:33:27
DLR122020,85.72,1000,14:33:26
ORO112020,1885.0,5,14:33:26
DLR122020,85.72,100,14:33:22
GGAL122020,130.35,10,14:33:11
RFX20122020,72710.0,10,14:33:05
RFX20122020,72730.0,3,14:33:03
RFX20122020,72730.0,11,14:33:02
GGAL122020,130.35,5,14:32:50
GGAL122020,130.4,5,14:32:26
GGAL122020,130.45,2,14:32:10
DLR032021,102.0,100,14:32:06
PAMP122020,84.1,1,14:31:54
RFX20122020,72730.0,2,14:31:42
RFX20122020,72730.0,1,14:31:17
DLR122020,85.72,150,14:31:15
GGAL122020,130.45,5,14:31:04
GGAL122020,130.45,1,14:31:04
GGAL122020,130.45,5,14:30:59
DLR122020,85.72,2000,14:30:58
RFX20122020,72730.0,1,14:30:56
GGAL122020,130.4,3,14:30:55
DLR042021,109.0,2,14:30:52
RFX20122020,72730.0,1,14:30:50
RFX20122020,72800.0,5,14:30:27
RFX20122020,72825.0,1,14:30:19
DLR122020,85.73,1000,14:30:18
RFX20122020,72825.0,2,14:30:11
RFX20122020,72825.0,5,14:30:06
RFX20122020,72800.0,1,14:30:06
GGAL122020,130.45,3,14:30:00
GGAL122020,130.5,7,14:29:53
GGAL122020,130.5,3,14:29:51
RFX20122020,72790.0,5,14:29:31
RFX20122020,72800.0,1,14:29:31
RFX20122020,72800.0,2,14:29:31
RFX20122020,72820.0,5,14:29:31
RFX20122020,72825.0,5,14:29:31
RFX20122020,72710.0,5,14:29:24
RFX20122020,72710.0,1,14:29:24
GGAL122020,130.5,1,14:29:22
DLR022021,95.65,30,14:29:09
GGAL122020,130.55,2,14:28:53
GGAL122020,130.55,3,14:28:47
GGAL122020,130.6,2,14:28:33
GGAL122020,130.6,3,14:28:23
RFX20122020,72790.0,10,14:28:07
RFX20122020,72790.0,4,14:28:07
RFX20122020,72790.0,10,14:28:07
RFX20122020,72790.0,1,14:28:07
RFX20122020,72795.0,2,14:27:55
RFX20122020,72795.0,1,14:27:55
RFX20122020,72795.0,1,14:27:53
DLR012021,90.47,1,14:27:53
RFX20122020,72795.0,1,14:27:51
GGAL122020,130.6,8,14:27:46
RFX20122020,72825.0,8,14:27:42
RFX20122020,72795.0,2,14:27:38
RFX20122020,72795.0,3,14:27:36
RFX20122020,72790.0,1,14:27:33
RFX20122020,72790.0,3,14:27:33
GGAL122020,130.65,1,14:27:31
RFX20122020,72790.0,3,14:27:26
RFX20122020,72750.0,2,14:27:25
GGAL122020,130.65,5,14:27:24
RFX20122020,72750.0,2,14:27:22
RFX20122020,72750.0,1,14:27:21
RFX20122020,72745.0,5,14:27:20
GGAL122020,130.6,2,14:27:17
GGAL122020,130.6,3,14:27:17
ORO112020,1883.0,1,14:27:15
GGAL122020,130.6,5,14:27:11
RFX20122020,72780.0,1,14:27:11
RFX20122020,72780.0,2,14:27:11
GGAL122020,130.55,5,14:27:07
RFX20122020,72750.0,1,14:27:05
GGAL122020,130.5,4,14:27:04
GGAL122020,130.5,5,14:27:04
GGAL122020,130.5,11,14:27:03
RFX20122020,72700.0,2,14:27:02
RFX20122020,72700.0,1,14:27:02
RFX20122020,72735.0,3,14:27:02
GGAL122020,130.45,5,14:26:57
GGAL122020,130.4,2,14:26:54
GGAL122020,130.4,2,14:26:54
GGAL122020,130.4,1,14:26:54
RFX20122020,72695.0,1,14:26:44
RFX20122020,72695.0,2,14:26:44
DLR112020,81.23,50,14:26:38
GGAL122020,130.25,1,14:26:28
GGAL122020,130.25,1,14:26:28
DLR012021,90.45,190,14:26:27
DLR012021,90.45,500,14:26:27
DLR012021,90.45,50,14:26:27
WTI112020,41.0,3,14:26:21
GGAL122020,130.25,1,14:26:19
DLR112020,81.23,10,14:26:06
RFX20122020,72630.0,10,14:26:05
RFX20122020,72680.0,5,14:26:05
RFX20122020,72690.0,3,14:26:05
RFX20122020,72695.0,2,14:26:05
GGAL122020,130.15,1,14:25:45
RFX20122020,72600.0,2,14:25:36
GGAL122020,130.15,5,14:25:33
GGAL122020,130.15,5,14:25:32
GGAL122020,130.15,1,14:25:18
DLR072021,125.0,5,14:25:14
GGAL122020,130.0,1,14:24:47
RFX20122020,72585.0,3,14:24:14
RFX20122020,72635.0,1,14:24:00
GGAL122020,130.0,1,14:23:14
DLR042021,109.0,4,14:23:09
RFX20122020,72565.0,1,14:22:57
RFX20122020,72595.0,1,14:22:57
RFX20122020,72600.0,2,14:22:57
RFX20122020,72600.0,1,14:22:57
RFX20122020,72620.0,5,14:22:57
RFX20122020,72645.0,1,14:22:57
RFX20122020,72645.0,2,14:22:57
RFX20122020,72650.0,2,14:22:57
RFX20122020,72695.0,5,14:22:57
RFX20122020,72530.0,1,14:22:56
GGAL122020,130.0,4,14:22:54
RFX20122020,72510.0,1,14:22:32
GGAL122020,130.0,4,14:22:22
DLR052021,114.7,78,14:22:20
RFX20122020,72510.0,1,14:22:20
RFX20122020,72510.0,1,14:22:20
DLR112020,81.23,20,14:22:03
GGAL122020,130.2,1,14:21:57
GGAL122020,130.2,1,14:21:57
GGAL122020,130.2,1,14:21:57
RFX20122020,72530.0,3,14:21:57
RFX20122020,72560.0,1,14:21:56
RFX20122020,72560.0,2,14:21:56
RFX20122020,72560.0,1,14:21:56
RFX20122020,72560.0,2,14:21:56
YPFD122020,750.0,1,14:21:56
GGAL122020,130.0,2,14:21:56
GGAL122020,130.0,4,14:21:47
RFX20122020,72560.0,1,14:21:36
RFX20122020,72540.0,4,14:21:20
RFX20122020,72510.0,1,14:20:41
RFX20122020,72520.0,3,14:20:26
RFX20122020,72540.0,1,14:20:25
DLR122020,85.74,1000,14:20:15
DLR042021,108.7,340,14:20:05
DLR122020,85.73,1000,14:19:59
RFX20122020,72520.0,1,14:19:57
RFX20122020,72525.0,2,14:19:53
RFX20122020,72525.0,1,14:19:45
DLR012021,90.44,1000,14:19:44
DLR012021,90.44,1000,14:19:34
DLR122020,85.72,1000,14:19:28
RFX20122020,72535.0,1,14:19:25
RFX20122020,72535.0,1,14:19:22
GGAL122020,130.0,1,14:19:20
GGAL122020,130.0,1,14:19:20
GGAL122020,130.0,1,14:19:20
RFX20122020,72540.0,1,14:19:07
RFX20122020,72535.0,1,14:19:07
DLR062021,120.5,1,14:19:04
GGAL122020,129.8,1,14:18:57
RFX20122020,72560.0,1,14:18:57
DLR012021,90.44,90,14:18:56
DLR052021,114.0,50,14:18:45
DLR052021,114.0,174,14:18:45
GGAL122020,129.8,4,14:18:41
DLR042021,108.5,2,14:18:39
DLR122020,85.72,1000,14:18:39
GGAL122020,129.8,1,14:18:38
GGAL122020,129.85,5,14:18:28
RFX20122020,72540.0,1,14:18:25
DLR012021,90.44,1000,14:18:24
RFX20122020,72540.0,1,14:18:19
DLR122020,85.72,1000,14:18:13
GGAL122020,129.9,5,14:18:11
DLR122020,85.72,1000,14:18:08
DLR112020,81.23,1000,14:18:05
DLR122020,85.72,1000,14:18:00
DLR062021,120.5,5,14:17:56
GGAL122020,130.0,1,14:17:55
DLR122020,85.72,1000,14:17:54
DLR122020,85.72,3000,14:17:54
DLR012021,90.44,1000,14:17:51
GGAL122020,130.5,10,14:17:45
GGAL122020,130.5,4,14:17:45
RFX20122020,72540.0,2,14:17:44
GGAL122020,130.3,3,14:17:13
GGAL122020,130.3,2,14:17:13
GGAL122020,130.3,5,14:17:13
GGAL122020,130.55,9,14:17:13
GGAL122020,130.2,1,14:17:13
DLR012021,90.45,5000,14:16:50
DLR022021,95.6,100,14:16:34
DLR112020,81.23,3,14:16:12
DLR032021,102.1,1000,14:16:10
DLR032021,102.1,25,14:15:50
DLR032021,102.1,10,14:15:50
GGAL122020,130.2,1,14:15:50
GGAL122020,130.3,2,14:15:50
GGAL122020,130.25,2,14:15:45
GGAL122020,130.25,5,14:15:45
GGAL122020,130.3,8,14:15:45
GGAL122020,130.2,5,14:15:45
DLR112020,81.23,1000,14:15:41
RFX20122020,72520.0,1,14:15:32
DLR012021,90.45,1000,14:15:28
RFX20122020,72570.0,4,14:15:16
DLR012021,90.45,5000,14:15:15
WTI012021,41.2,4,14:15:14
GGAL122020,130.2,2,14:15:12
GGAL122020,130.2,2,14:15:08
RFX20122020,72650.0,1,14:15:06
RFX20122020,72650.0,3,14:15:06
DLR122020,85.73,1000,14:15:02
RFX20122020,72650.0,1,14:15:01
DLR022021,95.6,50,14:14:57
RFX20122020,72570.0,3,14:14:56
RFX20122020,72570.0,1,14:14:56
RFX20122020,72575.0,2,14:14:56
RFX20122020,72575.0,1,14:14:56
RFX20122020,72590.0,1,14:14:56
RFX20122020,72590.0,3,14:14:56
RFX20122020,72600.0,10,14:14:56
DLR052021,113.9,5000,14:14:51
RFX20122020,72570.0,2,14:14:47
GGAL122020,130.05,2,14:14:42
GGAL122020,130.0,3,14:14:42
RFX20122020,72570.0,1,14:14:40
RFX20122020,72570.0,2,14:14:40
WTI012021,41.2,1,14:14:36
WTI012021,41.2,3,14:14:32
WTI032021,41.4,49,14:14:30
WTI012021,41.2,6,14:14:28
DLR022021,95.6,100,14:14:19
GGAL122020,130.2,1,14:14:12
GGAL122020,130.2,4,14:14:09
DLR022021,95.6,100,14:14:09
RFX20122020,72510.0,1,14:13:58
DLR122020,85.73,1000,14:13:48
DLR022021,95.6,1000,14:13:46
DLR062021,120.55,200,14:13:44
DLR072021,124.5,40,14:13:44
GGAL122020,130.15,2,14:13:40
GGAL122020,130.0,1,14:13:38
DLR012021,90.45,1000,14:13:37
GGAL122020,130.0,5,14:13:35
DLR112020,81.23,1000,14:13:27
DLR112020,81.23,2000,14:13:24
DLR112020,81.23,1000,14:13:24
DLR112020,81.23,300,14:13:24
DLR112020,81.23,3000,14:13:09
DLR112020,81.23,1000,14:13:09
DLR122020,85.74,1000,14:13:09
GGAL122020,130.0,3,14:13:08
DLR012021,90.45,300,14:13:07
GGAL122020,130.0,1,14:12:58
WTI032021,41.4,1,14:12:51
GGAL122020,130.0,1,14:12:49
RFX20122020,72550.0,3,14:12:45
GGAL122020,130.0,2,14:12:42
RFX20122020,72540.0,3,14:12:34
GGAL122020,129.9,2,14:12:28
RFX20122020,72505.0,3,14:12:24
RFX20122020,72505.0,15,14:12:23
RFX20122020,72550.0,3,14:12:23
GGAL122020,130.15,2,14:12:22
GGAL122020,130.15,2,14:12:22
GGAL122020,130.2,1,14:12:22
GGAL122020,130.2,5,14:12:22
RFX20122020,72510.0,2,14:12:21
PAMP122020,83.65,1,14:12:20
RFX20122020,72550.0,4,14:12:12
WTI012021,41.1,2,14:12:11
RFX20122020,72510.0,1,14:12:11
RFX20122020,72570.0,5,14:12:02
RFX20122020,72565.0,1,14:11:59
RFX20122020,72565.0,2,14:11:59
